gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,HasInternet,is_DSL,is_Fiber_optic,MultipleLines_New,Contract_New,OnlineSecurity_New,OnlineBackup_New,DeviceProtection_New,TechSupport_New,StreamingTV_New,StreamingMovies_New,num_services,LTV_Estimate,AVG_Charge_Per_Service,Family_Flag
1,0,1,0,66,1,1,85.9,5595.3,1,1,0,1,2,1,1,1,1,1,1,7,5669.400000000001,12.27,0
0,0,0,0,72,1,1,108.05,7806.6,1,0,1,2,2,0,1,1,1,1,1,6,7779.599999999999,18.01,0
1,0,0,0,44,1,0,20.4,905.55,0,0,0,1,2,0,0,0,0,0,0,0,897.5999999999999,20400.0,0
1,0,0,0,4,1,1,90.05,368.1,1,0,1,2,0,0,1,0,0,0,1,3,360.2,30.01,0
1,0,0,1,54,1,1,105.85,5826.65,1,0,1,1,1,1,1,0,1,1,1,6,5715.9,17.64,0
0,0,1,0,37,0,0,45.4,1593.1,1,1,0,0,2,1,0,0,1,1,0,4,1679.8,11.35,0
1,0,1,0,67,0,1,50.95,3521.7,1,1,0,0,2,1,1,0,1,0,1,5,3413.65,10.19,0
0,0,1,0,16,1,1,94.65,1461.15,1,0,1,1,0,0,1,0,0,1,1,4,1514.4,23.66,0
1,0,1,0,13,1,1,65.85,902.25,1,1,0,2,0,1,0,0,0,0,1,3,856.05,21.94,0
0,0,1,1,68,1,1,83.65,5733.4,1,0,1,2,1,0,1,0,1,0,0,3,5688.200000000001,27.87,1
0,0,1,0,49,1,0,106.65,5174.35,1,0,1,2,2,1,1,1,1,0,1,6,5225.85,17.77,0
0,0,0,0,33,1,1,70.4,2406.1,1,0,1,1,0,0,0,0,0,0,0,1,2323.2000000000003,70.33,0
0,0,1,1,58,1,0,20.3,1160.75,0,0,0,1,2,0,0,0,0,0,0,0,1177.4,20300.0,1
0,0,1,0,2,1,1,45.0,89.75,1,1,0,1,0,0,0,0,0,0,0,1,90.0,44.96,0
0,0,1,1,66,1,1,59.75,3996.8,1,1,0,1,2,1,0,0,0,1,0,3,3943.5,19.91,1
1,0,0,1,23,1,0,54.15,1312.45,1,1,0,1,0,0,1,0,1,0,0,3,1245.45,18.04,0
0,0,1,0,71,0,1,61.4,4310.35,1,1,0,0,2,0,1,1,1,1,1,6,4359.4,10.23,0
1,0,1,1,2,1,0,19.85,35.9,0,0,0,1,1,0,0,0,0,0,0,0,39.7,19850.0,1
0,0,1,1,8,1,1,19.85,146.6,0,0,0,1,2,0,0,0,0,0,0,0,158.8,19850.0,1
1,0,0,0,7,1,1,94.1,701.3,1,0,1,2,0,0,0,0,0,1,1,3,658.6999999999999,31.36,0
1,0,1,1,42,1,0,73.15,3088.25,1,1,0,1,1,0,0,1,1,1,1,5,3072.3,14.63,1
0,0,1,1,51,1,0,85.5,4421.95,1,1,0,1,2,1,1,1,1,1,1,7,4360.5,12.21,1
1,0,0,0,9,1,1,76.25,684.85,1,0,1,2,0,0,0,0,0,0,0,1,686.25,76.17,0
1,0,0,0,8,1,1,19.7,168.9,0,0,0,1,0,0,0,0,0,0,0,0,157.6,19700.0,0
1,0,0,0,2,1,1,45.15,98.5,1,1,0,1,0,0,0,0,0,0,0,1,90.3,45.1,0
1,1,1,0,36,1,1,85.25,3132.75,1,0,1,2,0,0,0,0,0,0,1,2,3069.0,42.6,0
0,0,0,0,38,1,0,84.1,3187.65,1,1,0,2,1,1,1,1,0,1,1,6,3195.7999999999997,14.01,0
0,1,1,0,39,1,0,99.1,3877.95,1,0,1,1,1,1,1,0,0,1,1,5,3864.8999999999996,19.82,0
0,0,1,0,24,1,0,20.4,482.8,0,0,0,1,1,0,0,0,0,0,0,0,489.59999999999997,20400.0,0
1,0,1,1,34,1,1,89.85,3091.75,1,0,1,1,0,0,1,1,0,1,0,4,3054.8999999999996,22.46,1
1,0,0,0,4,1,1,61.3,249.4,1,1,0,1,0,0,0,0,1,1,0,3,245.2,20.43,0
0,0,0,0,25,1,0,19.05,461.3,0,0,0,1,0,0,0,0,0,0,0,0,476.25,19050.0,0
1,1,0,0,62,1,1,110.75,7053.35,1,0,1,2,1,0,1,1,1,1,1,6,6866.5,18.46,0
1,0,1,1,24,1,0,24.2,609.05,0,0,0,2,2,0,0,0,0,0,0,0,580.8,24200.0,1
1,0,1,1,68,1,1,92.2,6392.85,1,1,0,2,2,1,1,1,1,1,1,7,6269.6,13.17,1
0,0,1,0,15,1,0,101.75,1669.4,1,0,1,1,0,1,0,1,0,1,1,5,1526.25,20.35,0
0,0,1,1,72,1,1,76.8,5468.45,1,1,0,2,2,0,0,1,0,1,1,4,5529.599999999999,19.2,1
1,0,1,1,72,0,1,64.8,4719.75,1,1,0,0,2,1,1,1,1,1,1,7,4665.599999999999,9.26,1
0,1,1,0,72,1,1,106.85,7677.4,1,0,1,2,1,1,1,0,0,1,1,5,7693.2,21.37,0
0,0,1,1,72,1,0,19.7,1379.8,0,0,0,1,2,0,0,0,0,0,0,0,1418.3999999999999,19700.0,1
1,1,0,0,50,1,1,95.7,4816.7,1,0,1,2,0,0,0,0,0,1,1,3,4785.0,31.89,0
0,0,0,0,8,1,1,80.0,624.6,1,0,1,1,0,0,0,0,0,1,0,2,640.0,39.98,0
0,0,0,0,62,1,0,84.5,5193.2,1,1,0,2,2,0,1,1,1,1,1,6,5239.0,14.08,0
0,0,1,1,1,1,1,19.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,19000.0,1
0,0,0,0,63,1,1,79.85,4861.45,1,1,0,2,2,1,1,1,1,1,0,6,5030.549999999999,13.31,0
0,1,0,0,16,1,1,96.15,1529.2,1,0,1,2,0,0,0,0,0,1,1,3,1538.4,32.04,0
0,0,0,1,4,1,0,89.6,365.65,1,0,1,2,0,0,1,0,0,1,0,3,358.4,29.86,0
1,0,1,1,72,1,0,69.85,5102.35,1,1,0,2,2,1,1,1,1,0,0,5,5029.2,13.97,1
1,1,1,0,30,1,1,50.4,1527.5,1,1,0,1,0,0,1,0,0,0,0,2,1512.0,25.19,0
1,0,0,0,3,1,1,65.25,209.9,1,1,0,2,0,0,0,0,1,1,0,3,195.75,21.74,0
0,0,0,0,36,1,1,89.65,3348.1,1,1,0,2,1,1,0,1,1,1,1,6,3227.4,14.94,0
0,1,0,0,14,1,1,78.95,1101.85,1,0,1,2,0,0,1,0,0,0,0,2,1105.3,39.46,0
0,0,1,0,69,1,1,26.3,1763.55,0,0,0,2,1,0,0,0,0,0,0,0,1814.7,26300.0,0
1,0,0,0,1,1,0,21.1,21.1,0,0,0,1,0,0,0,0,0,0,0,0,21.1,21100.0,0
1,1,1,0,68,1,1,80.35,5589.3,1,0,1,2,0,0,0,1,0,0,0,2,5463.799999999999,40.15,0
1,0,0,0,64,1,0,99.25,6549.45,1,0,1,2,2,1,0,1,1,0,1,5,6352.0,19.85,0
1,0,1,0,71,1,0,80.4,5727.15,1,1,0,2,2,1,1,1,1,0,1,6,5708.400000000001,13.4,0
1,0,1,1,53,1,0,25.55,1336.1,0,0,0,2,2,0,0,0,0,0,0,0,1354.15,25550.0,1
0,0,0,0,8,0,1,29.25,226.95,1,1,0,0,0,0,1,0,0,0,0,2,234.0,14.62,0
0,0,1,1,71,1,0,71.1,5224.95,1,1,0,2,2,1,1,1,1,0,0,5,5048.099999999999,14.22,1
1,1,1,0,72,0,1,64.95,4546.0,1,1,0,0,2,1,1,1,1,1,1,7,4676.400000000001,9.28,0
1,0,1,0,50,1,1,94.4,4914.9,1,0,1,2,0,1,1,0,0,0,1,4,4720.0,23.59,0
1,0,1,0,35,0,0,53.15,1930.9,1,1,0,0,1,1,0,1,0,1,1,5,1860.25,10.63,0
1,0,1,1,69,1,1,92.15,6480.9,1,0,1,1,2,0,1,0,1,1,0,4,6358.35,23.03,1
1,0,0,0,1,1,0,74.0,74.0,1,0,1,1,0,0,0,0,1,0,0,2,74.0,36.98,0
0,1,1,0,47,1,0,80.35,3825.85,1,0,1,2,0,1,0,0,0,0,0,2,3776.45,40.15,0
1,0,0,0,72,1,1,104.95,7544.3,1,0,1,2,1,0,1,1,0,1,1,5,7556.400000000001,20.99,0
1,0,1,1,1,1,1,20.15,20.15,0,0,0,1,0,0,0,0,0,0,0,0,20.15,20150.0,1
1,0,0,0,32,1,1,96.2,3183.4,1,0,1,1,0,0,0,0,1,1,1,4,3078.4,24.04,0
0,0,1,0,21,1,0,79.2,1742.45,1,0,1,1,1,0,0,1,1,0,0,3,1663.2,26.39,0
1,0,0,0,20,1,1,19.6,356.15,0,0,0,1,0,0,0,0,0,0,0,0,392.0,19600.0,0
1,0,0,1,62,1,0,20.0,1250.1,0,0,0,1,2,0,0,0,0,0,0,0,1240.0,20000.0,0
1,0,0,0,1,1,1,70.05,70.05,1,0,1,1,0,0,0,0,0,0,0,1,70.05,69.98,0
0,1,1,0,71,1,1,109.7,7904.25,1,0,1,1,2,1,1,1,1,1,1,7,7788.7,15.67,0
1,0,1,1,1,1,1,48.75,48.75,1,1,0,1,0,1,0,0,0,0,0,2,48.75,24.36,1
0,0,1,1,71,1,0,113.65,8166.8,1,0,1,2,2,1,1,1,1,1,1,7,8069.150000000001,16.23,1
1,0,1,1,8,1,1,76.15,645.8,1,1,0,2,2,1,1,0,1,0,1,5,609.2,15.23,1
1,1,1,0,58,1,1,108.85,6287.25,1,0,1,2,1,1,1,1,0,1,1,6,6313.299999999999,18.14,0
1,0,0,0,2,1,1,79.95,174.45,1,0,1,1,0,0,0,0,0,1,0,2,159.9,39.96,0
0,0,0,0,10,1,1,19.3,185.2,0,0,0,1,1,0,0,0,0,0,0,0,193.0,19300.0,0
0,0,0,0,50,1,0,19.4,1023.95,0,0,0,1,2,0,0,0,0,0,0,0,969.9999999999999,19400.0,0
1,0,1,0,31,1,0,93.8,3019.5,1,0,1,2,0,0,1,1,0,1,0,4,2907.7999999999997,23.44,0
0,0,0,0,3,1,1,55.3,196.15,1,1,0,1,0,0,0,0,0,0,1,2,165.89999999999998,27.64,0
1,1,1,0,7,1,1,74.4,527.9,1,0,1,2,0,0,0,0,0,0,0,1,520.8000000000001,74.33,0
1,0,1,1,25,1,1,75.5,1901.05,1,0,1,1,0,0,1,0,0,0,0,2,1887.5,37.73,1
0,1,0,0,14,0,0,39.7,692.35,1,1,0,0,2,1,0,1,1,0,0,4,555.8000000000001,9.92,0
1,0,1,0,46,1,0,65.65,3047.15,1,1,0,1,2,1,1,1,1,0,0,5,3019.9,13.13,0
1,0,1,1,27,0,1,45.85,1246.4,1,1,0,0,1,0,1,1,0,0,1,4,1237.95,11.46,1
0,1,0,0,6,1,0,74.4,434.1,1,0,1,1,0,0,0,1,0,0,0,2,446.40000000000003,37.18,0
1,0,0,0,30,1,1,97.0,3021.3,1,0,1,1,1,0,1,0,0,1,1,4,2910.0,24.24,0
0,1,0,0,46,1,0,95.25,4424.2,1,0,1,1,1,0,1,0,0,1,1,4,4381.5,23.81,0
1,0,0,0,34,1,0,26.1,980.35,0,0,0,2,2,0,0,0,0,0,0,0,887.4000000000001,26100.0,0
0,0,1,1,57,1,0,19.75,1272.05,0,0,0,1,2,0,0,0,0,0,0,0,1125.75,19750.0,1
1,1,1,0,37,1,1,72.25,2575.45,1,0,1,1,0,0,0,0,0,0,0,1,2673.25,72.18,0
0,0,0,0,2,1,0,19.5,27.55,0,0,0,1,0,0,0,0,0,0,0,0,39.0,19500.0,0
1,0,0,0,18,1,1,75.6,1395.05,1,0,1,2,0,0,0,0,0,0,0,1,1360.8,75.52,0
0,0,1,1,31,1,1,91.15,2995.45,1,0,1,2,0,0,1,0,0,0,1,3,2825.65,30.37,1
0,0,1,1,64,0,0,49.85,3210.35,1,1,0,0,2,0,1,1,1,0,1,5,3190.4,9.97,1
1,0,1,0,70,1,0,25.15,1940.85,0,0,0,2,2,0,0,0,0,0,0,0,1760.5,25150.0,0
0,0,1,1,58,1,0,19.55,1079.65,0,0,0,1,2,0,0,0,0,0,0,0,1133.9,19550.0,1
0,0,1,0,72,1,0,24.65,1830.05,0,0,0,2,2,0,0,0,0,0,0,0,1774.8,24650.0,0
0,0,0,0,1,1,0,45.15,45.15,1,1,0,1,0,0,0,0,0,0,0,1,45.15,45.1,0
0,0,0,0,2,1,0,70.35,139.25,1,0,1,1,0,0,0,0,0,0,0,1,140.7,70.28,0
0,0,1,1,71,1,1,109.0,7661.8,1,0,1,2,2,1,1,1,0,1,1,6,7739.0,18.16,1
0,0,1,0,32,1,0,19.3,593.2,0,0,0,1,1,0,0,0,0,0,0,0,617.6,19300.0,0
0,0,0,0,21,1,1,20.85,435.25,0,0,0,1,2,0,0,0,0,0,0,0,437.85,20850.0,0
1,0,0,1,15,1,1,24.8,324.15,0,0,0,2,0,0,0,0,0,0,0,0,372.0,24800.0,0
0,0,0,0,1,1,0,71.35,71.35,1,0,1,1,0,0,0,0,0,0,0,1,71.35,71.28,0
1,0,0,0,10,1,1,98.9,1064.95,1,0,1,1,1,1,0,1,0,1,1,5,989.0,19.78,0
1,1,1,0,43,1,1,101.0,4388.4,1,0,1,2,0,0,1,0,0,1,1,4,4343.0,25.24,0
1,0,0,0,18,0,0,33.6,550.35,1,1,0,0,0,1,0,1,0,0,0,3,604.8000000000001,11.2,0
1,0,1,1,72,1,0,24.75,1769.6,0,0,0,2,2,0,0,0,0,0,0,0,1782.0,24750.0,1
1,1,1,0,40,1,0,101.85,4086.3,1,0,1,2,0,1,0,0,0,1,1,4,4074.0,25.46,0
0,0,0,0,22,1,1,48.8,1054.6,1,1,0,1,0,1,0,0,0,0,0,2,1073.6,24.39,0
0,1,0,0,56,1,1,99.9,5706.3,1,0,1,2,2,0,1,1,1,1,0,5,5594.400000000001,19.98,0
0,0,0,0,1,1,1,45.3,45.3,1,1,0,1,0,0,0,0,0,0,0,1,45.3,45.25,0
0,0,1,1,69,1,0,19.75,1375.4,0,0,0,1,2,0,0,0,0,0,0,0,1362.75,19750.0,1
1,0,1,1,32,1,1,90.8,3023.85,1,0,1,1,1,1,1,0,0,0,1,4,2905.6,22.69,1
1,0,1,1,26,1,1,19.15,515.75,0,0,0,1,2,0,0,0,0,0,0,0,497.9,19150.0,1
1,0,1,1,53,1,0,69.7,3686.05,1,1,0,2,2,1,1,0,0,0,1,4,3694.1000000000004,17.42,1
1,1,0,0,18,1,1,58.4,964.9,1,1,0,2,0,1,1,0,0,0,0,3,1051.2,19.46,0
1,0,1,0,5,1,1,78.75,412.1,1,0,1,2,0,0,1,0,0,0,0,2,393.75,39.36,0
1,0,0,1,38,1,1,81.85,3141.7,1,0,1,2,0,0,1,0,0,0,0,2,3110.2999999999997,40.9,0
1,0,1,0,23,1,0,19.3,486.2,0,0,0,1,1,0,0,0,0,0,0,0,443.90000000000003,19300.0,0
0,1,0,0,20,1,0,80.7,1614.2,1,0,1,1,0,0,0,0,0,1,0,2,1614.0,40.33,0
1,0,0,0,1,1,0,49.05,49.05,1,1,0,1,0,0,0,0,1,0,0,2,49.05,24.51,0
0,0,0,0,1,1,1,84.6,84.6,1,0,1,2,0,0,0,0,0,1,0,2,84.6,42.28,0
1,0,0,0,11,1,0,74.95,815.5,1,0,1,1,0,0,1,0,0,0,0,2,824.45,37.46,0
1,0,0,0,2,1,0,20.05,42.7,0,0,0,1,0,0,0,0,0,0,0,0,40.1,20050.0,0
0,0,1,1,37,1,1,88.8,3340.55,1,0,1,2,0,0,1,0,0,1,0,3,3285.6,29.59,1
1,0,1,1,47,1,1,90.5,4318.35,1,1,0,2,2,1,1,1,1,1,1,7,4253.5,12.93,1
1,0,1,0,22,1,0,95.9,2234.95,1,0,1,2,0,1,0,0,1,1,0,4,2109.8,23.97,0
1,0,1,0,9,1,1,88.05,801.3,1,0,1,2,0,1,0,0,0,0,1,3,792.4499999999999,29.34,0
0,1,0,0,11,1,1,95.0,1120.3,1,0,1,1,0,0,1,0,0,1,1,4,1045.0,23.74,0
1,0,1,1,66,1,1,84.0,5714.25,1,1,0,2,2,1,0,1,1,1,1,6,5544.0,14.0,1
0,0,1,0,72,1,0,100.65,7334.05,1,0,1,2,2,1,1,1,0,1,0,5,7246.8,20.13,0
0,0,0,0,4,1,0,50.7,214.55,1,1,0,2,0,0,0,0,0,0,0,1,202.8,50.65,0
1,0,0,1,70,1,0,64.95,4551.5,1,1,0,2,1,1,1,0,1,0,0,4,4546.5,16.23,0
0,0,0,0,15,1,1,101.25,1457.25,1,0,1,1,0,0,1,1,0,1,1,5,1518.75,20.25,0
0,0,1,1,19,1,0,20.15,387.7,0,0,0,1,2,0,0,0,0,0,0,0,382.84999999999997,20150.0,1
0,0,0,0,41,1,1,106.3,4443.45,1,0,1,2,0,0,1,1,0,1,1,5,4358.3,21.26,0
1,0,0,1,1,1,1,70.45,70.45,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.38,0
1,0,0,0,21,1,0,20.0,417.7,0,0,0,1,0,0,0,0,0,0,0,0,420.0,20000.0,0
0,0,1,1,24,1,0,24.7,571.75,0,0,0,2,2,0,0,0,0,0,0,0,592.8,24700.0,1
1,0,1,0,70,1,0,79.4,5528.9,1,1,0,2,1,1,1,1,1,1,0,6,5558.0,13.23,0
0,0,0,0,29,0,0,39.5,1082.75,1,1,0,0,1,1,1,0,1,0,0,4,1145.5,9.87,0
0,0,1,1,57,1,1,70.1,3913.3,1,1,0,1,1,1,0,0,0,1,1,4,3995.7,17.52,1
1,0,0,0,58,1,1,19.15,1035.5,0,0,0,1,2,0,0,0,0,0,0,0,1110.6999999999998,19150.0,0
1,0,1,0,17,1,0,90.2,1454.15,1,0,1,2,0,1,1,1,0,0,0,4,1533.4,22.54,0
0,0,1,1,72,1,1,78.95,5730.15,1,1,0,2,2,0,1,0,1,1,1,5,5684.400000000001,15.79,1
0,1,1,1,40,1,1,94.55,3640.45,1,0,1,2,0,0,0,0,0,1,1,3,3782.0,31.51,1
1,0,1,1,22,1,1,88.75,1885.15,1,0,1,2,0,0,0,1,0,1,0,3,1952.5,29.57,1
0,0,1,0,46,1,1,24.45,1066.15,0,0,0,2,1,0,0,0,0,0,0,0,1124.7,24450.0,0
0,0,1,1,46,1,1,19.25,864.2,0,0,0,1,2,0,0,0,0,0,0,0,885.5,19250.0,1
1,0,1,1,51,0,0,59.3,3014.65,1,1,0,0,1,1,1,1,0,1,1,6,3024.2999999999997,9.88,1
0,0,1,0,67,1,1,105.7,6816.95,1,0,1,2,1,0,1,1,0,1,1,5,7081.900000000001,21.14,0
0,0,0,0,1,1,0,19.65,19.65,0,0,0,1,0,0,0,0,0,0,0,0,19.65,19650.0,0
1,1,1,0,43,1,1,100.55,4304.0,1,0,1,1,1,0,1,1,0,1,1,5,4323.65,20.11,0
0,0,0,0,8,1,0,58.2,469.25,1,1,0,1,1,1,1,0,1,0,0,4,465.6,14.55,0
0,0,1,0,22,1,1,80.0,1706.45,1,0,1,1,0,0,0,0,0,1,0,2,1760.0,39.98,0
0,0,0,0,21,1,0,71.05,1524.85,1,1,0,1,2,1,1,0,1,1,0,5,1492.05,14.21,0
1,0,1,1,5,1,1,84.5,453.75,1,0,1,2,0,1,0,1,0,0,0,3,422.5,28.16,1
0,0,0,0,55,1,1,64.75,3617.1,1,1,0,1,2,0,1,1,0,0,1,4,3561.25,16.18,0
0,0,0,0,40,0,1,54.55,2236.2,1,1,0,0,1,1,0,0,1,1,1,5,2182.0,10.91,0
0,0,0,0,12,1,1,99.7,1238.45,1,0,1,2,0,1,1,1,0,0,1,5,1196.4,19.94,0
1,0,1,0,4,0,1,48.55,201.0,1,1,0,0,0,0,1,0,0,1,1,4,194.2,12.13,0
0,1,1,0,40,0,1,39.3,1637.4,1,1,0,0,0,0,1,0,0,1,0,3,1572.0,13.1,0
1,1,1,1,56,1,1,104.55,5794.65,1,0,1,2,1,1,0,1,0,1,1,5,5854.8,20.91,1
1,0,1,1,61,1,0,20.55,1305.95,0,0,0,1,2,0,0,0,0,0,0,0,1253.55,20550.0,1
1,1,0,0,8,1,1,74.5,606.55,1,0,1,1,0,0,1,0,0,0,0,2,596.0,37.23,0
0,0,1,1,72,1,1,90.35,6563.4,1,0,1,2,2,1,1,0,1,0,0,4,6505.2,22.58,1
0,0,0,0,3,1,1,74.95,212.4,1,0,1,2,0,0,0,0,0,0,0,1,224.85000000000002,74.88,0
0,0,0,0,45,1,1,100.3,4483.95,1,0,1,1,1,1,1,0,0,1,1,5,4513.5,20.06,0
1,1,0,0,2,1,0,49.95,107.1,1,1,0,1,0,0,0,1,0,0,0,2,99.9,24.96,0
0,0,0,0,2,0,1,45.25,85.5,1,1,0,0,0,0,0,0,0,1,1,3,90.5,15.08,0
1,0,1,0,72,1,0,92.3,6719.9,1,1,0,2,2,1,1,1,1,1,1,7,6645.599999999999,13.18,0
1,0,0,0,4,1,0,65.55,237.2,1,1,0,2,0,0,0,0,1,0,1,3,262.2,21.84,0
0,0,1,1,41,1,1,101.6,3930.55,1,0,1,2,1,1,1,1,0,0,1,5,4165.599999999999,20.32,1
0,0,0,0,2,1,1,49.05,91.1,1,1,0,1,0,0,1,0,0,0,0,2,98.1,24.51,0
0,0,0,0,70,1,1,90.25,6385.95,1,0,1,2,1,0,1,1,1,0,0,4,6317.5,22.56,0
1,0,1,0,17,0,0,34.4,592.75,1,1,0,0,0,1,0,1,0,0,0,3,584.8,11.46,0
1,0,0,1,60,1,0,19.95,1189.9,0,0,0,1,2,0,0,0,0,0,0,0,1197.0,19950.0,0
0,1,1,0,55,1,0,90.45,5044.8,1,0,1,2,0,0,1,1,1,0,0,4,4974.75,22.61,0
1,0,1,0,64,1,1,66.15,4392.5,1,1,0,2,1,1,0,0,0,1,0,3,4233.6,22.04,0
1,0,1,1,39,1,0,25.2,987.95,0,0,0,2,2,0,0,0,0,0,0,0,982.8,25200.0,1
1,0,0,0,53,1,1,61.1,3357.9,1,1,0,1,1,0,0,1,0,0,1,3,3238.3,20.36,0
1,0,0,0,12,0,1,50.95,605.75,1,1,0,0,0,1,1,0,1,1,0,5,611.4000000000001,10.19,0
1,0,1,0,63,1,0,102.6,6296.75,1,0,1,2,2,0,0,1,0,1,1,4,6463.799999999999,25.64,0
1,0,1,0,36,0,0,35.35,1317.95,1,1,0,0,1,1,0,1,0,0,0,3,1272.6000000000001,11.78,0
0,0,1,0,35,1,1,62.15,2215.45,1,1,0,1,1,1,0,0,0,1,0,3,2175.25,20.71,0
1,0,1,1,43,1,1,104.3,4451.85,1,0,1,2,1,0,0,1,1,1,1,5,4484.9,20.86,1
0,1,1,0,15,1,1,94.65,1285.05,1,0,1,1,0,0,1,0,0,1,1,4,1419.75,23.66,0
0,0,1,0,53,1,0,74.1,3833.95,1,1,0,2,1,1,1,1,0,0,1,5,3927.2999999999997,14.82,0
0,0,0,0,22,0,1,50.6,1073.3,1,1,0,0,0,0,0,1,0,1,1,4,1113.2,12.65,0
0,1,0,0,8,1,1,92.1,729.95,1,0,1,1,0,0,0,1,0,1,1,4,736.8,23.02,0
0,0,0,0,72,1,1,109.9,7624.2,1,0,1,1,2,1,1,1,1,1,1,7,7912.8,15.7,0
1,0,1,1,24,1,1,84.8,1990.5,1,1,0,2,1,1,0,1,1,1,1,6,2035.1999999999998,14.13,1
0,0,0,0,46,1,1,101.1,4674.4,1,0,1,2,1,0,0,1,0,1,1,4,4650.599999999999,25.27,0
0,0,1,1,32,1,0,62.45,2045.55,1,1,0,2,0,0,1,1,0,0,0,3,1998.4,20.81,1
1,0,1,1,18,0,0,25.55,467.85,1,1,0,0,0,0,0,0,0,0,0,1,459.90000000000003,25.52,1
1,0,0,1,2,1,0,60.95,134.6,1,1,0,2,0,1,1,0,0,0,0,3,121.9,20.31,0
1,0,1,1,40,1,1,85.05,3355.65,1,0,1,1,1,0,0,1,0,1,0,3,3402.0,28.34,1
0,0,0,0,72,1,0,59.75,4265.0,1,1,0,2,2,1,1,0,0,0,0,3,4302.0,19.91,0
1,0,1,0,71,1,0,73.5,5357.75,1,1,0,2,2,1,1,0,1,1,0,5,5218.5,14.7,0
1,0,0,0,45,1,1,75.95,3273.8,1,1,0,1,0,1,0,1,0,1,1,5,3417.75,15.19,0
1,0,0,0,1,1,0,20.15,20.15,0,0,0,1,0,0,0,0,0,0,0,0,20.15,20150.0,0
0,0,0,0,1,1,0,70.5,70.5,1,0,1,1,0,0,0,0,0,0,0,1,70.5,70.43,0
1,0,0,0,5,1,0,96.55,500.1,1,0,1,2,0,0,1,1,0,0,1,4,482.75,24.13,0
0,0,1,0,8,1,1,85.2,627.4,1,0,1,2,0,0,0,0,0,0,1,2,681.6,42.58,0
0,0,0,0,8,1,1,75.25,576.7,1,0,1,2,0,0,0,0,0,0,0,1,602.0,75.17,0
0,0,0,0,2,1,0,20.1,39.8,0,0,0,1,0,0,0,0,0,0,0,0,40.2,20100.0,0
1,0,1,1,72,1,1,80.85,5727.45,1,1,0,2,2,1,1,1,1,1,0,6,5821.2,13.47,1
1,0,1,0,72,1,0,114.45,8375.05,1,0,1,2,2,1,1,1,1,1,1,7,8240.4,16.35,0
1,1,1,1,72,1,1,114.95,8196.4,1,0,1,2,2,1,1,1,1,1,1,7,8276.4,16.42,1
0,0,0,0,61,1,1,118.6,7365.7,1,0,1,2,1,1,1,1,1,1,1,7,7234.599999999999,16.94,0
0,0,1,0,41,1,0,20.65,875.55,0,0,0,1,2,0,0,0,0,0,0,0,846.65,20650.0,0
1,1,1,0,56,1,1,85.65,4824.45,1,1,0,1,2,1,1,1,1,1,1,7,4796.400000000001,12.23,0
0,0,1,0,20,1,1,96.55,1901.65,1,0,1,1,0,1,1,0,1,1,0,5,1931.0,19.31,0
0,0,0,0,53,1,0,18.7,1005.7,0,0,0,1,2,0,0,0,0,0,0,0,991.0999999999999,18700.0,0
0,0,1,1,52,1,0,101.25,5301.1,1,0,1,2,1,0,0,1,0,1,1,4,5265.0,25.31,1
0,0,1,1,72,1,1,24.05,1709.15,0,0,0,2,2,0,0,0,0,0,0,0,1731.6000000000001,24050.0,1
1,0,0,0,6,1,1,85.35,489.45,1,0,1,1,0,0,1,0,0,1,0,3,512.0999999999999,28.44,0
1,0,0,0,51,1,0,86.35,4267.15,1,0,1,1,1,1,0,0,0,1,0,3,4403.849999999999,28.77,0
1,0,1,1,67,1,1,54.2,3838.2,1,1,0,1,2,1,1,0,0,0,0,3,3631.4,18.06,1
0,0,0,0,24,1,0,25.15,553.0,0,0,0,2,2,0,0,0,0,0,0,0,603.5999999999999,25150.0,0
1,0,1,1,62,1,1,105.5,6487.2,1,0,1,2,0,1,1,0,0,1,1,5,6541.0,21.1,1
1,0,0,0,14,1,0,19.9,283.75,0,0,0,1,0,0,0,0,0,0,0,0,278.59999999999997,19900.0,0
1,0,0,0,55,1,1,100.9,5552.05,1,0,1,1,1,1,1,0,0,1,1,5,5549.5,20.18,0
1,1,1,0,20,1,1,94.55,1899.65,1,0,1,2,0,0,0,0,0,1,1,3,1891.0,31.51,0
1,0,1,1,10,0,0,53.7,521.0,1,1,0,0,2,1,1,1,1,0,1,6,537.0,8.95,1
1,1,1,0,69,1,1,110.55,7610.1,1,0,1,2,1,1,0,1,1,1,1,6,7627.95,18.42,0
0,1,0,0,2,1,1,69.6,131.65,1,0,1,1,0,0,0,0,0,0,0,1,139.2,69.53,0
1,0,0,1,30,0,1,44.5,1307.8,1,1,0,0,0,0,0,0,0,1,1,3,1335.0,14.83,0
0,0,1,1,56,1,1,99.8,5515.45,1,0,1,2,1,0,0,1,0,1,1,4,5588.8,24.94,1
0,1,0,0,26,1,1,66.05,1652.4,1,1,0,2,0,0,0,0,1,0,1,3,1717.3,22.01,0
1,0,1,0,24,1,1,101.05,2391.8,1,0,1,2,0,0,0,1,0,1,1,4,2425.2,25.26,0
